FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.147466	-0.07480143	1.7462915	-0.027037563	acl
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.7441918	-0.04637144	2.175094	0.09008075	advcl
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.5091053	0.049021237	-0.31473753	-0.04697489	advmod
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.4208143	0.016828192	-4.661233	-0.0052572438	amod
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.1682596	0.13657908	1.4527367	0.12899208	appos
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.0102968	-0.09595522	-0.11200732	-0.052812655	aux
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	7.514507	0.062896766	-0.6999995	-0.028965157	case
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.4569354	0.034172054	1.7896821	0.0411089	cc
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.3031505	0.062128227	1.8939319	0.030586362	ccomp
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.1267267	-0.107692316	-1.3407382	-0.0142986765	compound
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-9.22858	0.2996477	2.0993614	-0.014630397	conj
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.6678135	0.0037315092	-0.18295994	0.03189585	cop
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.4214392	0.017370805	1.7552963	-0.13316663	csubj
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.8381187	-0.050167825	1.3609803	0.019619517	dep
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.8309593	0.16613758	-2.8434625	-0.03376311	det
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.9267715	0.17311533	0.20105089	-0.148623	discourse
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3221445	0.0051380824	-0.3580681	0.056927808	expl
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.8572655	0.40374848	-0.00070741965	1.0099084	fixed
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.8374645	-0.017704092	-5.5443616	0.07801609	flat
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.30853382	-0.02264719	-0.16498661	-0.043882936	iobj
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.522518	-0.07011963	3.0198667	0.0022442914	mark
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.5103464	0.027154703	-1.3919154	-0.03179795	nmod
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.7049737	0.026150327	0.6248551	-0.022791982	nsubj
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.7866018	0.048496284	-3.4871488	0.047270436	nummod
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.81146985	0.036150277	0.116877586	0.008027853	obj
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.32593358	0.017053965	0.19871677	0.025920143	obl
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.7680273	0.37150285	3.04206	-0.020836473	orphan
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.77078307	0.07015987	1.6490375	0.09680232	parataxis
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.015893294	0.9997885	-0.001067828	1.0142715	punct
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.31096643	0.06750905	1.2658552	0.13685358	vocative
7741972	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.4482207	-0.031272124	0.62621725	-0.018500742	xcomp
